tx_id,account1,account2,amount,tx_date
10008,8596-8298-4840-8309,1414-2132-9889-4866,2137,2011-05-04
10009,8601-4744-6576-8471,2273-2281-9416-4537,236,2004-06-21
10010,8779-9575-7033-7727,9005-1446-8677-9928,14495,2016-07-04
10011,7140-4811-5670-9751,6871-8804-7045-2960,129,2003-11-06
10012,4396-1674-6572-3470,8949-3002-2567-8661,120,2005-12-16
10013,4256-4768-8467-2233,9005-1446-8677-9928,151,2009-06-07
10014,6268-3203-6767-4099,2461-2147-1099-3057,994,2004-01-08
10015,1671-5649-5036-9196,7009-4583-4140-1223,377,2000-04-22
10016,4883-9170-2490-6752,2007-7577-5180-1127,13098,2016-06-09
10017,7709-2815-5062-7969,1030-8998-6991-4966,271,2007-06-24
10018,6201-7251-9231-7581,8949-3002-2567-8661,1989,2010-08-06
10019,5138-6958-5353-2956,8916-4267-9850-4440,3080,2015-05-28
10020,2564-4539-2673-6007,4275-4812-5985-9275,2322,2008-05-19
10021,5366-5010-5226-8398,6369-1519-3810-7434,476,2006-07-13
10022,4995-5324-8042-6427,7895-1007-2934-2600,12338,2017-06-03
10023,7648-9974-4483-3018,4044-5130-1072-1567,3524,2011-03-21
10024,9522-7884-2415-1324,3586-5966-6753-4215,140,2006-12-27
10025,9017-8484-2308-4421,5996-9802-5395-8075,566,2002-06-19
10026,2824-1739-6983-8292,2344-1699-2492-6139,240,2014-08-23
10027,6184-7562-9592-3375,2037-1540-5616-7992,665,2007-07-10
10028,6137-6369-6621-7629,6267-5200-8324-2440,127,2007-05-29
10029,2985-1218-1790-9223,5003-8734-5371-4688,114,2001-10-24
10030,3463-9329-5788-7533,9999-8881-8894-1181,395,2003-01-15
10031,2885-8663-9339-2852,3685-2676-1610-9297,108,2005-09-23
10032,6508-1153-8939-3273,4396-1674-6572-3470,321,2012-12-27
10033,6554-6553-8555-2054,7430-4957-9936-4656,130,2005-11-19
10034,4872-8425-9172-3669,1771-5127-6404-6326,209,2015-10-16
10035,2053-2548-9090-5796,2478-9649-2640-5614,138,2006-02-11
10036,1074-7985-4747-1073,3899-7421-9861-5513,183,2017-04-14
10037,6642-1169-2286-8599,9480-6184-9688-9325,137,2007-06-09
10038,4479-3389-4179-7584,6148-1629-6874-4707,635,2003-11-11
10039,4691-6648-9592-1961,5398-9356-6013-3803,11262,2013-03-26
10040,9327-8188-5507-4242,6011-7991-3992-2026,1444,2006-03-02
10041,5996-9802-5395-8075,5712-8190-1660-9758,354,2006-09-01
10042,4259-3117-3452-9450,6832-1504-2359-8994,72108,2005-05-11
10043,7839-6652-8274-2902,2791-4465-7147-4541,198,2012-06-20
10044,5126-6975-6573-5183,9758-7096-7051-3310,244,2005-08-08
10045,2500-3268-8860-4919,5398-9356-6013-3803,1405,2000-09-12
10046,3153-6576-4483-1859,1663-6129-4398-4676,49837,2000-07-16
10047,4308-8741-7237-7873,6968-4560-4994-8279,110,2016-06-05
10048,2990-7332-9395-6247,2073-2118-7199-1364,132,2008-08-10
10049,7746-9395-7334-3072,8162-3909-9675-3113,219,2008-10-07
10050,7584-8397-8661-8366,4259-3117-3452-9450,276,2002-11-16
10051,5485-6733-4208-8714,8636-9146-3182-7437,123,2009-06-17
10052,8288-5929-1941-5761,6968-4560-4994-8279,186,2017-01-16
10053,2599-3598-3672-6935,3516-7987-5493-3744,842,2011-04-02
10054,4155-8246-9356-6680,1087-8904-6825-4431,67227,2007-10-13
10055,4259-3117-3452-9450,9108-6099-4015-6439,208,2014-10-01
10056,3361-6773-3274-9563,6950-5362-1455-3764,186,2008-08-16
10057,2809-8660-7961-5781,4396-1674-6572-3470,200,2017-03-14
10058,8888-4449-7585-9388,7154-9757-3578-7232,1422,2000-09-25
10059,1087-8904-6825-4431,3900-1964-9683-8444,637,2013-03-04
10060,4623-7900-9693-9662,4314-4475-2330-5747,110,2000-07-22
10061,9686-6701-6701-8741,2756-4130-4478-5941,2669,2008-10-24
10062,1997-1183-6694-8861,7919-5284-8612-2259,647,2006-09-16
10063,5380-2794-8436-6046,7157-6371-8322-6378,276,2014-10-13
10064,1592-9997-8672-4401,8945-6687-3286-9783,391,2012-12-08
10065,8223-4445-5171-5212,2053-2548-9090-5796,208,2010-10-08
10066,6051-5430-5359-6436,8974-7725-6950-6681,170,2008-01-18
10067,6493-1412-7398-3749,3787-4755-4438-5064,2447,2004-05-17
10068,6642-1169-2286-8599,3544-5783-4670-5363,266,2007-06-24
10069,2500-3268-8860-4919,7110-4582-1438-9270,598,2015-12-30
10070,4076-8261-7888-1023,8646-6344-5166-3997,321,2001-06-14
10071,8575-8949-5231-4542,3900-1964-9683-8444,107,2014-04-11
10072,6595-6179-5858-4069,1259-2971-3826-2443,108,2010-09-07
10073,4308-8741-7237-7873,6148-1629-6874-4707,125,2000-10-06
10074,7040-7914-5642-1954,4394-2936-8081-4824,1437,2005-09-03
10075,1975-4230-8758-7590,2994-5137-9000-8065,290,2004-03-07
10076,1738-5151-7976-1238,1576-8465-8909-7614,40940,2013-01-25
10077,6399-5413-5220-2697,6267-5200-8324-2440,7357,2008-12-17
10078,9896-6516-7025-2552,6797-3038-6577-1765,473,2011-09-07
10079,9041-7814-2787-3329,6950-5362-1455-3764,233,2003-12-14
10080,6818-2356-2907-4750,2874-5741-2396-8396,401,2014-11-09
10081,2904-4174-4080-5184,8164-6178-1794-7167,5077,2013-07-30
10082,3029-1146-3750-4393,4873-4792-8364-7993,1940,2014-11-08
10083,7406-3374-3749-1650,3685-2676-1610-9297,2113,2014-09-02
10084,4394-2936-8081-4824,7179-7593-9877-3438,807,2010-06-20
10085,3712-2175-4885-2805,8837-5076-7627-1273,1636,2014-02-16
10086,3767-1206-7158-1125,2053-2548-9090-5796,152,2016-07-09
10087,7693-6371-6866-5612,7258-1727-3605-6117,56406,2015-10-13
10088,2809-8660-7961-5781,8949-3002-2567-8661,132,2016-07-11
10089,9241-5471-6597-1787,5948-2585-3171-7357,273,2003-12-08
10090,6877-7441-9342-8209,9941-6653-1749-7497,956,2017-06-06
10091,9944-8201-6012-7227,2864-2456-7543-6860,238,2002-09-28
10092,3153-6576-4483-1859,7741-3837-6819-4924,193,2016-01-15
10093,5159-2266-7730-3533,8500-1264-4161-3325,1351,2008-09-28
10094,2053-2548-9090-5796,5550-4271-9814-9680,469,2003-08-13
10095,7610-6717-4033-6507,2683-4231-6291-1829,3827,2001-11-03
10096,7927-8297-8574-3013,4872-8425-9172-3669,148,2004-01-28
10097,9692-2762-2232-2860,4730-8226-7545-3448,111,2012-08-07
10098,4444-7658-4292-3168,4730-8226-7545-3448,551,2014-09-24
10099,2344-1699-2492-6139,1731-9946-4499-6498,217,2004-07-14
10100,6950-5362-1455-3764,5517-5979-6775-8239,1040,2017-07-06
10101,9005-1446-8677-9928,1488-7547-3441-8758,362,2014-08-04
10102,3959-8037-6289-9952,5550-4271-9814-9680,103,2012-11-07
10103,7968-6585-2886-9618,4137-7604-4430-3532,1036,2002-03-29
10104,1636-8268-1405-6524,7258-5668-8152-5619,1046,2015-07-15
10105,8456-6112-7925-5489,6979-9109-9143-4052,568,2002-07-02
10106,2053-2548-9090-5796,1626-6015-4454-5000,556,2010-04-23
10107,8095-6706-4249-8602,6060-1587-2303-6607,421,2007-04-24
10108,3900-1964-9683-8444,4883-9170-2490-6752,1575,2002-03-06
10109,9031-2380-4299-9946,5830-4918-8378-5445,1554,2010-07-15
10110,4034-4961-6965-1665,3320-4363-5012-5265,676,2007-11-13
10111,2007-7577-5180-1127,6316-3096-4721-6130,133,2017-06-01
10112,5436-1102-7743-5341,9357-6323-4302-8422,7739,2016-10-06
10113,3986-8941-7313-7853,5485-6733-4208-8714,776,2003-06-22
10114,6968-4560-4994-8279,7927-8297-8574-3013,1704,2016-02-26
10115,1913-9669-3622-8194,2290-1141-4466-3962,175,2007-01-26
10116,7709-2815-5062-7969,3967-5549-4579-5590,1520,2002-05-11
10117,2553-9566-4078-5208,6051-5430-5359-6436,8250,2015-02-15
10118,3845-4924-4041-7802,6697-9020-3007-4242,744,2000-04-18
10119,4085-4926-4788-1337,4680-9212-8179-6498,166,2008-02-13
10120,4963-8511-3670-3954,6123-8711-8275-9146,375,2006-09-06
10121,1474-9097-7523-1605,3152-4778-7248-4488,180,2003-10-29
10122,7218-9087-9951-4515,4085-4926-4788-1337,566,2011-11-12
10123,3899-7421-9861-5513,8949-3002-2567-8661,1008,2012-10-01
10124,1087-8904-6825-4431,7702-9419-4438-7560,144,2009-10-12
10125,6272-7779-3585-7072,3361-6773-3274-9563,304,2011-08-04
10126,5996-9802-5395-8075,3801-2978-8256-1683,8356,2006-03-07
10127,3522-6723-8695-3236,5380-2794-8436-6046,3995,2017-08-29
10128,7274-6120-9911-6699,9286-3155-5067-9054,794,2011-01-07
10129,2553-4713-2832-4609,8934-8044-5340-3247,142,2009-03-12
10130,6642-1169-2286-8599,2007-7577-5180-1127,217,2014-12-31
10131,2990-7332-9395-6247,6072-2519-9360-3359,305,2003-09-23
10132,7040-7914-5642-1954,9984-6320-9675-9644,1237,2007-08-03
10133,1836-2168-7185-7169,5063-9569-1651-1732,230,2014-01-02
10134,7895-1007-2934-2600,8920-2559-8337-2518,580,2003-10-06
10135,2478-9649-2640-5614,1458-6051-5599-5730,111,2002-09-24
10136,3801-2978-8256-1683,5712-8190-1660-9758,7543,2006-11-24
10137,2749-1363-7174-2622,9904-4370-3038-5128,191,2005-09-26
10138,3700-5509-8811-1705,6110-7324-7131-4643,47082,2003-11-03
10139,9766-2118-4856-8899,3705-6553-7181-4663,161,2011-10-18
10140,7610-6717-4033-6507,2000-2404-2759-8589,104,2015-05-25
10141,2100-1900-2157-2245,6060-1587-2303-6607,138,2005-09-25
10142,2874-5741-2396-8396,5266-4623-1726-8475,18316,2010-05-25
10143,2864-2456-7543-6860,7839-6652-8274-2902,367,2012-07-15
10144,4719-7909-6704-6014,2887-4904-3399-1732,120,2003-07-22
10145,5510-1895-1151-7178,2864-2456-7543-6860,143,2013-11-15
10146,8945-6687-3286-9783,7741-1248-5345-7049,25085,2001-08-16
10147,5757-9018-4786-7360,5180-9483-6300-1245,121,2016-01-10
10148,7919-7542-9594-4738,7358-5663-1260-5203,251,2016-05-04
10149,6950-5362-1455-3764,1474-9097-7523-1605,147,2015-08-11
10150,1852-5951-3815-8419,7157-6371-8322-6378,384,2009-10-03
10151,2116-6361-4696-7927,6018-9295-4055-8325,147,2003-05-11
10152,3685-2676-1610-9297,1074-7985-4747-1073,574,2016-05-05
10153,7630-7081-9953-2587,4680-9212-8179-6498,3095,2000-05-13
10154,4688-8709-5812-9568,4014-2112-1155-8257,1540,2001-03-11
10155,3593-8172-8085-7605,7702-9419-4438-7560,30985,2013-11-05
10156,1087-8904-6825-4431,3544-5783-4670-5363,255,2009-07-08
10157,5691-2055-2330-2670,6818-2356-2907-4750,102,2001-01-31
10158,9233-2815-7626-5189,8915-3696-3280-2772,166,2007-07-12
10159,9687-8106-5149-3337,1030-8998-6991-4966,1607,2014-03-28
10160,7895-1007-2934-2600,7396-5640-9930-5713,315,2004-12-09
10161,7271-2726-2827-6998,6839-6136-6270-7664,157,2014-09-09
10162,9327-8188-5507-4242,6579-9093-8897-6324,150,2011-07-15
10163,6123-8711-8275-9146,7371-6061-6314-1687,2202,2004-05-20
10164,3848-6729-6136-4117,5380-2794-8436-6046,43577,2016-10-30
10165,6494-3701-4138-4767,4447-4412-6189-9409,3685,2013-03-04
10166,4053-9988-3423-9713,5063-9569-1651-1732,4157,2015-10-01
10167,1349-7784-3215-3106,1074-7985-4747-1073,150,2009-04-22
10168,6475-4066-4575-9877,7430-4957-9936-4656,290,2011-06-11
10169,5673-5835-3291-6530,3097-8744-4037-3622,20376,2015-05-09
10170,1682-3559-1065-7699,8264-1864-3025-6498,3630,2005-08-13
10171,2290-1141-4466-3962,5315-8972-1688-7673,1804,2000-09-01
10172,5800-1718-5633-7572,4570-8272-3839-2402,218,2005-12-07
10173,7406-3374-3749-1650,7584-8397-8661-8366,771,2005-01-19
10174,7693-6371-6866-5612,9276-9629-1197-7526,14187,2016-12-22
10175,3056-5121-7381-3898,5510-1895-1151-7178,1924,2006-10-11
10176,2448-7293-7145-2790,6402-4491-5233-7816,157,2003-09-21
10177,3967-5549-4579-5590,3899-7421-9861-5513,299,2009-07-29
10178,1458-6051-5599-5730,7154-9757-3578-7232,174,2006-12-20
10179,8100-4519-2011-3440,9286-3155-5067-9054,2109,2003-06-05
10180,3010-9653-4704-7737,2378-7838-6590-5775,333,2013-08-12
10181,1184-6237-9604-5391,1032-3219-1528-9019,1837,2012-08-18
10182,5419-4971-7418-3232,3700-5509-8811-1705,12752,2017-02-16
10183,3152-9361-5239-2968,9064-2759-1901-6873,306,2000-05-13
10184,7154-9757-3578-7232,2990-7332-9395-6247,166,2004-06-10
10185,8575-8949-5231-4542,2825-3444-3208-1527,186,2009-05-17
10186,9675-6480-3998-7478,5295-3577-3400-6065,222883,2009-03-07
10187,2079-3433-9361-6369,7154-9757-3578-7232,382,2014-01-03
10188,2756-4130-4478-5941,2037-1540-5616-7992,270,2001-02-03
10189,6877-7441-9342-8209,5534-8044-9545-6725,1636,2005-04-30
10190,7058-8577-4665-6522,9586-1295-6008-4271,276,2000-11-02
10191,4085-4926-4788-1337,3971-5723-5963-8192,1979,2017-05-18
10192,2185-4064-2494-2501,2413-8321-8489-5350,9518,2005-10-30
10193,2225-8598-2142-2309,1235-2186-8683-4492,3322,2003-05-15
10194,1349-7784-3215-3106,1771-5127-6404-6326,125,2013-02-21
10195,8575-8949-5231-4542,8916-4267-9850-4440,2589,2007-04-08
10196,3507-4442-6938-4111,6181-6777-2337-5442,138,2003-01-15
10197,4053-9988-3423-9713,1405-8310-4903-4815,445,2005-04-06
10198,9675-6480-3998-7478,9241-3245-7274-3077,4452,2007-04-02
10199,8585-9822-8207-3697,5432-1084-9790-2504,143,2000-08-28
10200,3767-1206-7158-1125,6759-5358-1905-6087,5074,2009-01-22
10201,9090-5783-8260-1912,7189-8927-7050-2837,539,2004-05-01
10202,2389-1109-1217-9650,3967-5549-4579-5590,153,2008-08-06
10203,6261-9656-6686-2947,3583-8826-4128-3073,280,2003-02-27
10204,6571-2381-3709-4494,3685-2676-1610-9297,441,2000-03-06
10205,6245-2037-6568-1065,7943-4574-6222-9564,163,2011-10-24
10206,8915-3696-3280-2772,4526-3129-8471-8725,7416,2016-11-16
10207,2729-8930-1236-1157,6820-7444-3984-4547,279,2017-10-19
10208,9064-2759-1901-6873,5138-6958-5353-2956,132,2010-01-29
10209,7684-6930-7569-8830,8888-4449-7585-9388,3584,2010-08-16
10210,9774-7231-4559-6334,2824-1739-6983-8292,147,2011-12-20
10211,6267-9724-9618-1561,5332-9757-5167-5315,5877,2014-09-11
10212,9090-5783-8260-1912,1913-9669-3622-8194,132,2015-09-30
10213,2564-4539-2673-6007,6943-3900-1009-6482,350,2007-04-22
10214,5612-3715-1530-1060,4630-8446-4653-4319,2315,2012-12-09
10215,5180-9483-6300-1245,6011-2470-5149-7118,1292,2010-05-05
10216,1796-7227-9635-3918,4085-4926-4788-1337,137,2017-11-10
10217,8837-5076-7627-1273,7702-9419-4438-7560,235,2016-12-21
10218,7108-6818-7088-6882,8795-6445-4417-1301,231,2016-07-21
10219,8859-3320-6669-4664,3817-3237-4836-7242,852,2009-02-01
10220,4177-5396-2122-3358,5855-3356-5873-1631,1098,2004-11-30
10221,6871-8804-7045-2960,6399-5413-5220-2697,175,2013-02-15
10222,6369-1519-3810-7434,4113-5882-6577-6801,144,2001-03-23
10223,1576-8465-8909-7614,3152-9361-5239-2968,158,2008-02-22
10224,5727-4912-6346-1769,6184-7562-9592-3375,41848,2000-10-28
10225,6011-2470-5149-7118,2461-2147-1099-3057,167,2012-01-11
10226,6018-9295-4055-8325,2037-1540-5616-7992,5857,2006-01-31
10227,8033-5906-3770-2617,3296-1634-3302-4606,123,2007-09-22
10228,3351-4760-4818-6192,5550-4271-9814-9680,2240,2000-03-16
10229,9438-6381-5981-9318,6877-7441-9342-8209,167,2012-04-17
10230,7610-6717-4033-6507,6123-8711-8275-9146,200,2008-03-21
10231,9367-7016-5040-6529,2813-2569-7201-5240,204,2017-06-02
10232,3198-1863-2432-8334,8779-9575-7033-7727,306,2000-10-06
10233,7179-7593-9877-3438,7610-6717-4033-6507,162,2013-09-12
10234,7147-6356-6428-6293,3203-1684-1966-6151,798,2009-05-27
10235,9483-4497-4532-8547,8450-7315-3786-2897,170,2012-07-09
10236,9918-6928-7086-2434,5550-4271-9814-9680,1545,2005-04-25
10237,2378-7838-6590-5775,8915-5995-1135-2402,192,2005-04-11
10238,5376-4903-4064-5144,3311-5340-8936-6218,5463,2005-11-14
10239,9653-3864-2533-8581,7919-5284-8612-2259,43183,2004-09-17
10240,2990-7332-9395-6247,1074-7985-4747-1073,340051,2011-11-22
10241,2053-2548-9090-5796,6819-3566-5223-5388,1793,2011-12-18
10242,6962-4743-4773-3237,7406-6983-6543-2472,1327,2014-11-25
10243,8915-3696-3280-2772,5739-9966-6704-3248,15364,2000-04-15
10244,1030-8998-6991-4966,1626-6015-4454-5000,1048,2002-01-30
10245,4479-3389-4179-7584,8100-6085-3510-6970,1348,2001-07-16
10246,5159-2266-7730-3533,3899-7421-9861-5513,251,2011-01-21
10247,7867-3975-9122-1380,3029-9488-1492-1101,1263,2001-03-10
10248,4381-1963-4458-3654,9823-8645-4828-2481,1033,2014-05-04
10249,8916-4267-9850-4440,4883-9170-2490-6752,130,2005-04-20
10250,7228-3813-8714-9975,9241-3245-7274-3077,215,2006-11-27
10251,7396-5640-9930-5713,9064-2759-1901-6873,229,2016-02-08
10252,2037-1540-5616-7992,9653-3864-2533-8581,1410,2012-11-13
10253,8949-3002-2567-8661,9893-4203-8665-4327,107,2016-07-14
10254,9687-8106-5149-3337,2874-5741-2396-8396,5694,2006-02-23
10255,8366-6378-9584-3085,7412-4094-4451-9557,299900,2012-07-21
10256,5127-7040-9454-3377,3756-1671-4423-2393,463,2017-10-13
10257,2864-2456-7543-6860,4373-5620-4938-3868,3471,2012-10-07
10258,3152-9361-5239-2968,7895-1007-2934-2600,29960,2001-08-15
10259,5126-6975-6573-5183,5036-4238-8590-9028,8349,2010-08-06
10260,9017-8484-2308-4421,2512-9908-8545-5222,180,2000-05-20
10261,6576-3434-4376-6192,7179-7593-9877-3438,14890,2017-02-05
10262,1679-2156-7558-6100,2225-8598-2142-2309,116,2003-05-27
10263,2389-1109-1217-9650,2683-4231-6291-1829,11014,2006-06-16
10264,8225-2447-8236-7162,6175-1843-2993-1316,9843,2001-06-28
10265,4509-1665-9262-6477,9582-4169-4958-9879,1216,2015-03-05
10266,4326-2274-3824-9208,8888-4449-7585-9388,105,2001-01-08
10267,3138-2711-9965-9406,4355-8709-5293-6327,139,2010-10-11
10268,8636-9146-3182-7437,6704-6452-2536-3164,105,2002-06-23
10269,2611-2023-5416-1453,2073-2118-7199-1364,2871,2002-06-15
10270,8661-8658-9719-9083,8202-2678-9485-8810,128,2011-07-22
10271,4719-7909-6704-6014,4085-4926-4788-1337,8959,2013-02-07
10272,2864-2456-7543-6860,8085-9582-1243-4673,138,2016-04-09
10273,7406-6983-6543-2472,9941-6653-1749-7497,1788,2005-04-08
10274,4799-1949-3241-6415,9005-1446-8677-9928,182,2012-04-24
10275,3872-6677-7515-4575,3044-9807-1311-7798,217,2005-03-25
10276,5800-1718-5633-7572,8297-8718-4052-4298,888,2007-08-22
10277,4373-5620-4938-3868,7483-1990-1340-9859,138,2013-07-05
10278,4963-8511-3670-3954,2100-1900-2157-2245,16869,2013-07-07
10279,9684-5022-7970-3940,9438-6381-5981-9318,1317,2016-10-01
10280,6488-6944-3145-7085,2798-8182-5942-2450,1226,2007-01-23
10281,1283-3770-8558-2519,2760-7675-8144-5603,610,2006-04-21
10282,1200-7726-4331-5076,4559-9175-9954-7273,5389,2016-05-26
10283,4155-8246-9356-6680,6267-9724-9618-1561,1262,2013-08-30
10284,9005-1446-8677-9928,6399-5413-5220-2697,5731,2014-09-04
10285,7400-5631-3369-8442,5948-2585-3171-7357,529,2008-01-31
10286,6252-3055-3829-9044,1592-9997-8672-4401,141,2017-10-09
10287,7895-1007-2934-2600,8779-9575-7033-7727,1177,2001-12-01
10288,2468-4926-2671-9380,3073-2031-9944-9687,466,2007-11-13
10289,2007-7577-5180-1127,6069-8339-1275-7440,697,2014-12-17
10290,2285-6212-7686-3511,6201-7251-9231-7581,108,2001-07-15
10291,7189-8927-7050-2837,8678-2327-5874-7540,1609,2000-05-04
10292,6201-7251-9231-7581,5850-9253-7469-3530,1638,2007-08-06
10293,2100-1900-2157-2245,7927-8297-8574-3013,4449,2003-10-10
10294,6208-8216-2075-5017,8100-6085-3510-6970,268,2008-05-05
10295,9944-8201-6012-7227,2809-8660-7961-5781,1675,2000-03-16
10296,1234-7568-9661-2515,8336-8350-3395-9295,20606,2009-01-18
10297,9234-1733-3780-4459,5586-1915-3583-6666,720,2017-03-02
10298,8202-2678-9485-8810,8779-9575-7033-7727,525,2012-08-31
10299,9747-4155-5267-6719,5866-6602-2549-5150,139,2001-09-07
10300,4377-8846-6754-7998,6072-2519-9360-3359,998,2007-07-20
10301,8949-3002-2567-8661,7684-6930-7569-8830,15406,2001-02-03
10302,7122-6608-7712-1243,2838-5671-7351-8356,259503,2000-12-19
10303,7610-6717-4033-6507,7684-6930-7569-8830,926,2014-03-09
10304,9653-1204-6680-5381,5502-7281-8069-3678,351,2003-11-08
10305,4014-2112-1155-8257,7009-4583-4140-1223,146,2005-03-06
10306,6198-3608-9122-7742,5757-9018-4786-7360,1615,2009-05-01
10307,6571-2381-3709-4494,9090-5783-8260-1912,111,2006-08-21
10308,6968-4560-4994-8279,6123-8711-8275-9146,267,2005-06-21
10309,4546-5270-6583-8562,7122-6608-7712-1243,101,2001-11-27
10310,8314-3416-7476-5620,7406-6983-6543-2472,767,2015-04-08
10311,8085-9582-1243-4673,6818-2356-2907-4750,1764,2008-01-02
10312,6704-6452-2536-3164,5485-6733-4208-8714,305,2000-02-07
10313,8585-9822-8207-3697,9329-2600-1816-5971,760,2006-02-18
10314,6643-6622-8970-6914,8585-9822-8207-3697,155,2009-07-08
10315,9327-8188-5507-4242,8100-6085-3510-6970,891,2005-09-11
10316,2864-2456-7543-6860,2952-7437-1121-2899,29845,2004-05-23
10317,1771-5127-6404-6326,2874-5741-2396-8396,1724,2007-10-14
10318,2478-9649-2640-5614,3351-4760-4818-6192,800,2016-06-14
10319,8108-4288-9325-8321,2102-6186-5972-5715,2536,2009-04-04
10320,3900-1964-9683-8444,3544-5783-4670-5363,1951,2002-09-17
10321,9241-5471-6597-1787,8657-7005-5571-4871,3001,2012-10-21
10322,2100-1900-2157-2245,7154-9757-3578-7232,10569,2007-02-11
10323,5550-4271-9814-9680,3203-1684-1966-6151,3274,2000-09-05
10324,5266-1204-1077-9564,5572-8094-4393-2410,2639,2005-10-21
10325,4308-8741-7237-7873,2809-8660-7961-5781,139,2010-07-26
10326,6819-3566-5223-5388,3959-8037-6289-9952,20799,2006-07-16
10327,4748-9933-6630-2285,9313-1866-7301-9370,164,2003-10-28
10328,3579-4141-2557-5318,6208-8216-2075-5017,281066,2004-02-22
10329,4055-6155-1034-8108,1458-6051-5599-5730,354,2017-06-02
10330,1592-9997-8672-4401,8585-9822-8207-3697,2302,2016-10-14
10331,8311-3740-2783-1637,9304-3783-6011-1625,2049,2009-03-02
10332,6011-7991-3992-2026,6208-8216-2075-5017,1219,2006-01-29
10333,2813-2569-7201-5240,2344-1699-2492-6139,455,2010-07-09
10334,7693-6371-6866-5612,5586-1915-3583-6666,1503,2012-03-19
10335,7498-7170-7397-5801,8256-7792-1652-1058,263,2009-12-07
10336,8223-4445-5171-5212,8500-1264-4161-3325,989,2017-03-12
10337,1905-6063-4749-7367,8570-5830-9656-1197,9220,2009-11-12
10338,9064-2759-1901-6873,8916-4267-9850-4440,191,2016-06-08
10339,9234-1733-3780-4459,2769-6713-7879-3858,281,2009-03-27
10340,2887-4904-3399-1732,3971-5723-5963-8192,277,2009-02-08
10341,8288-5929-1941-5761,4992-2874-1192-1710,2137,2002-05-23
10342,4872-8425-9172-3669,5159-2266-7730-3533,110,2005-05-13
10343,5534-8044-9545-6725,2553-4713-2832-4609,221,2010-11-03
10344,4963-8511-3670-3954,7253-4522-1894-3879,874,2003-08-07
10345,6028-5262-1581-5880,6399-5413-5220-2697,153,2006-03-25
10346,6839-6136-6270-7664,2749-1363-7174-2622,599,2001-02-16
10347,2952-7437-1121-2899,2588-2359-5363-4492,8358,2003-01-23
10348,3049-5183-3857-1585,6051-5430-5359-6436,182,2010-03-24
10349,9090-5783-8260-1912,1074-7985-4747-1073,240,2012-09-11
10350,4850-2816-2609-7412,6950-5362-1455-3764,105075,2001-02-18
10351,9686-6701-6701-8741,3900-1964-9683-8444,1289,2006-11-27
10352,2007-7577-5180-1127,3544-5783-4670-5363,18572,2001-01-25
10353,6968-4560-4994-8279,6832-1504-2359-8994,2538,2014-01-17
10354,7371-6061-6314-1687,2100-1900-2157-2245,217,2009-01-03
10355,6968-4560-4994-8279,1349-7784-3215-3106,194,2003-01-07
10356,5138-6958-5353-2956,3726-7379-2976-5908,2664,2013-08-28
10357,7253-4522-1894-3879,7927-8297-8574-3013,923,2015-06-14
10358,7833-1982-9148-6434,4342-4169-9583-7900,105,2008-01-07
10359,5338-9909-6061-7552,1465-4278-5244-8016,1863,2002-03-04
10360,5457-1890-2615-6757,4308-8741-7237-7873,1315,2008-12-09
10361,9807-6474-5232-7760,4575-7036-6650-7938,214,2016-07-23
